Atualizado em: 2025-08-28
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5149";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"19";"47,37";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5165";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"13,33";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5167";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"25";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5169";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"27";"18,52";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5173";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"25";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5176";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"12,9";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"Z5149";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"8";"100";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5137";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"31";"22,58";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5144";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"31";"16,13";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5146";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"14";"14,29";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5190";"SBKP";"VIRACOPOS(SP, BRASIL)";"SIMK";"TENENTE LUND PRESETTO(SP, BRASIL)";"8";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5198";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBAQ";"BARTOLOMEU DE GUSMÃO(SP, BRASIL)";"27";"11,11";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5216";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBAQ";"BARTOLOMEU DE GUSMÃO(SP, BRASIL)";"31";"16,13";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5120";"SBKP";"VIRACOPOS(SP, BRASIL)";"SNBA";"CHAFEI AMSEI (SBBT*)(SP, BRASIL)";"9";"22,22";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5125";"SBKP";"VIRACOPOS(SP, BRASIL)";"SNDV";"BRIGADEIRO CABRAL(MG, BRASIL)";"27";"3,7";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5136";"SBKP";"VIRACOPOS(SP, BRASIL)";"SBJR";"JACAREPAGUÁ(RJ, BRASIL)";"31";"9,68";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5321";"SBMD";"MONTE DOURADO(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5314";"SBMY";"MANICORÉ(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5205";"SBPV";"GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA(RO, BRASIL)";"SBJI";"JI-PARANÁ(RO, BRASIL)";"4";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5350";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SNAB";"ARARIPINA(PE, BRASIL)";"9";"22,22";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5362";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SNHS";"SANTA MAGALHÃES(PE, BRASIL)";"9";"11,11";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5369";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SNTS";"PEREGRINO FILHO(PB, BRASIL)";"18";"44,44";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5371";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SNGN";"GARANHUNS(PE, BRASIL)";"9";"33,33";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5386";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SJZA";"PEDRO VIEIRA MOREIRA(PB, BRASIL)";"9";"33,33";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5102";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SNRU";"OSCAR LARANJEIRAS(PE, BRASIL)";"9";"44,44";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5300";"SBTF";"TEFÉ(AM, BRASIL)";"SWTP";"SANTA IZABEL DO RIO NEGRO(AM, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5301";"SBTF";"TEFÉ(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5327";"SBTU";"TUCURUÍ(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"10";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5253";"SBVG";"MAJOR BRIGADEIRO TROMPOWSKY(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"14";"14,29";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5111";"SDOW";"OURILÂNDIA DO NORTE(PA, BRASIL)";"SBCJ";"CARAJÁS(PA, BRASIL)";"13";"7,69";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5191";"SIMK";"TENENTE LUND PRESETTO(SP, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"8";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5387";"SJZA";"PEDRO VIEIRA MOREIRA(PB, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"44,44";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5351";"SNAB";"ARARIPINA(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"22,22";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5121";"SNBA";"CHAFEI AMSEI (SBBT*)(SP, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"9";"22,22";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5126";"SNDV";"BRIGADEIRO CABRAL(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"27";"3,7";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5129";"SNDV";"BRIGADEIRO CABRAL(MG, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"27";"14,81";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5338";"SNEB";"AERODROMO DE PARAGOMINAS(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"10";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5372";"SNGN";"GARANHUNS(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"33,33";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5363";"SNHS";"SANTA MAGALHÃES(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"11,11";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5195";"SNJM";"AEROPORTO ELIAS BREDER(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"10";"10";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5183";"SNLN";"AERÓDROMO MUNICIPAL DE LINHARES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"13";"7,69";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5580";"SNMZ";"PORTO DE MOZ(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5103";"SNRU";"OSCAR LARANJEIRAS(PE, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"44,44";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5322";"SNSM";"SALINÓPOLIS(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"8";"12,5";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5711";"SNSS";"SALINAS(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"3";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5113";"SNSS";"SALINAS(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"13";"7,69";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5248";"SNTO";"JUSCELINO KUBITSCHECK(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"17";"5,88";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5368";"SNTS";"PEREGRINO FILHO(PB, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"18";"44,44";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5588";"SNVS";"BREVES(PA, BRASIL)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"9";"33,33";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5259";"SNZR";"PARACATU(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"9";"22,22";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5418";"SSGY";"GUAÍRA(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"14";"14,29";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5124";"SSOU";"ARIPUANÃ(MT, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"23";"13,04";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5416";"SSUM";"ORLANDO DE CARVALHO(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"13";"7,69";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5446";"SSUV";"JOSÉ CLETO(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"10";"40";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5445";"SSVL";"TELÊMACO BORBA (SBTL*)(PR, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"13";"53,85";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5316";"SWBR";"BORBA(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"8";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5342";"SWKO";"COARI(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"8";"12,5";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5312";"SWKO";"COARI(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5342";"SWLB";"LÁBREA(AM, BRASIL)";"SWKO";"COARI(AM, BRASIL)";"8";"12,5";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5331";"SWMW";"MAUÉS(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"9";"0";"0";"0"
"ACN - AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"5301";"SWTP";"SANTA IZABEL DO RIO NEGRO(AM, BRASIL)";"SBTF";"TEFÉ(AM, BRASIL)";"9";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"0057";"LEMD";"ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(ESPANHA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"0083";"LEMD";"ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(ESPANHA)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"17";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2631";"SBAR";"SANTA MARIA(SE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"22,22";"3,7"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2654";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"31";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2871";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"1";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2879";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"8";"0";"25";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2886";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"30";"0";"6,67";"3,33"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2892";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"4";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2898";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"1";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2637";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2854";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"25"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2856";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"11,11";"3,7"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2861";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"22";"0";"13,64";"13,64"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2872";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"12";"8,33";"8,33";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2878";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"18,18";"9,09"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2891";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2937";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2613";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"3,23";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2850";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2851";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2602";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"3,23";"3,23"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2866";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"3,23";"3,23"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2867";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2880";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"31";"0";"9,68";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2881";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2884";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"27";"0";"7,41";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2887";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"28";"0";"7,14";"3,57"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2888";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"27";"0";"3,7";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2890";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"3,45";"3,45";"3,45"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2891";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"28";"0";"7,14";"3,57"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2893";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"4";"25";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2894";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"2";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2896";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"23";"0";"13,04";"4,35"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2903";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"12";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2906";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"4";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2910";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"4";"0";"25";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2916";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"1";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2917";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"12";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"0058";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LEMD";"ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(ESPANHA)";"31";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2603";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"27";"0";"3,7";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2612";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"26";"0";"15,38";"11,54"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2623";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"31";"0";"9,68";"6,45"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2625";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"31";"0";"16,13";"6,45"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2636";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"12,9";"6,45"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2638";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"16,13";"6,45"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2647";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"23";"0";"0";"0"
"AEA - AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA";"2857";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"27";"0";"11,11";"3,7"
